,month,region,brand,sales
2456,2020-03,region_129,brand_2,0.0
2457,2020-03,region_129,brand_3,37557.17
2458,2020-03,region_129,brand_12_market,249005.075
2459,2020-03,region_129,brand_3_market,479773.66500000004
2460,2020-03,region_130,brand_1,0.0
2461,2020-03,region_130,brand_2,0.0
2462,2020-03,region_130,brand_3,36624.025
2463,2020-03,region_130,brand_12_market,251156.575
2464,2020-03,region_130,brand_3_market,470738.305
2465,2020-03,region_131,brand_1,0.0
2466,2020-03,region_131,brand_2,0.0
2467,2020-03,region_131,brand_3,99219.445
2468,2020-03,region_131,brand_12_market,441243.405
2469,2020-03,region_131,brand_3_market,888212.9299999999
2470,2020-03,region_132,brand_1,0.0
2471,2020-03,region_132,brand_2,0.0
2472,2020-03,region_132,brand_3,64723.815
2473,2020-03,region_132,brand_12_market,462224.15
2474,2020-03,region_132,brand_3_market,868995.8049999999
2475,2020-03,region_133,brand_1,0.0
2476,2020-03,region_133,brand_2,0.0
2477,2020-03,region_133,brand_3,23717.940000000002
2478,2020-03,region_133,brand_12_market,234038.88
2479,2020-03,region_133,brand_3_market,385590.905
2480,2020-03,region_134,brand_1,0.0
2481,2020-03,region_134,brand_2,0.0
2482,2020-03,region_134,brand_3,28071.1
2483,2020-03,region_134,brand_12_market,277438.815
2484,2020-03,region_134,brand_3_market,451131.555
2485,2020-03,region_135,brand_1,0.0
2486,2020-03,region_135,brand_2,0.0
2487,2020-03,region_135,brand_3,23447.265
2488,2020-03,region_135,brand_12_market,281326.52
2489,2020-03,region_135,brand_3_market,483118.01
2490,2020-03,region_136,brand_1,0.0
2491,2020-03,region_136,brand_2,0.0
2492,2020-03,region_136,brand_3,11055.195
2493,2020-03,region_136,brand_12_market,180059.02500000002
2494,2020-03,region_136,brand_3_market,297431.89
2495,2020-03,region_137,brand_1,0.0
2496,2020-03,region_137,brand_2,0.0
2497,2020-03,region_137,brand_3,41182.485
2498,2020-03,region_137,brand_12_market,256577.735
2499,2020-03,region_137,brand_3_market,454813.815
2500,2020-03,region_138,brand_1,0.0
2501,2020-03,region_138,brand_2,0.0
2502,2020-03,region_138,brand_3,20316.545
2503,2020-03,region_138,brand_12_market,192522.905
2504,2020-03,region_138,brand_3_market,363735.99
2505,2020-03,region_139,brand_1,0.0
2506,2020-03,region_139,brand_2,0.0
2507,2020-03,region_139,brand_3,9933.205
2508,2020-03,region_139,brand_12_market,171283.28
2509,2020-03,region_139,brand_3_market,261470.77000000002
2510,2020-03,region_140,brand_1,0.0
2511,2020-03,region_140,brand_2,0.0
2512,2020-03,region_140,brand_3,39717.61
2513,2020-03,region_140,brand_12_market,314192.39
2514,2020-03,region_140,brand_3_market,528969.94
2515,2020-03,region_141,brand_1,0.0
2516,2020-03,region_141,brand_2,0.0
2517,2020-03,region_141,brand_3,12452.425
2518,2020-03,region_141,brand_12_market,128115.82
2519,2020-03,region_141,brand_3_market,207501.87
2520,2020-03,region_142,brand_1,0.0
2521,2020-03,region_142,brand_2,0.0
2522,2020-03,region_142,brand_3,50406.345
2523,2020-03,region_142,brand_12_market,533458.0
2524,2020-03,region_142,brand_3_market,958712.28
2525,2020-03,region_143,brand_1,0.0
2526,2020-03,region_143,brand_2,0.0
2527,2020-03,region_143,brand_3,27880.135000000002
2528,2020-03,region_143,brand_12_market,197234.945
2529,2020-03,region_143,brand_3_market,355283.11
2530,2020-03,region_144,brand_1,0.0
2531,2020-03,region_144,brand_2,0.0
2532,2020-03,region_144,brand_3,47619.6
2533,2020-03,region_144,brand_12_market,215034.37
2534,2020-03,region_144,brand_3_market,429496.06
2535,2020-03,region_145,brand_1,0.0
2536,2020-03,region_145,brand_2,0.0
2537,2020-03,region_145,brand_3,32141.9
2538,2020-03,region_145,brand_12_market,319978.87
2539,2020-03,region_145,brand_3_market,639735.975
2540,2020-03,region_146,brand_1,0.0
2541,2020-03,region_146,brand_2,0.0
2542,2020-03,region_146,brand_3,41712.595
2543,2020-03,region_146,brand_12_market,213248.985
2544,2020-03,region_146,brand_3_market,477836.08999999997
2545,2020-03,region_147,brand_1,0.0
2546,2020-03,region_147,brand_2,0.0
2547,2020-03,region_147,brand_3,26078.260000000002
2548,2020-03,region_147,brand_12_market,290778.745
2549,2020-03,region_147,brand_3_market,540453.53
2550,2020-03,region_148,brand_1,0.0
2551,2020-03,region_148,brand_2,0.0
2552,2020-03,region_148,brand_3,35036.795
2553,2020-03,region_148,brand_12_market,293896.76
2554,2020-03,region_148,brand_3_market,520288.9
2555,2020-03,region_149,brand_1,0.0
2556,2020-03,region_149,brand_2,0.0
2557,2020-03,region_149,brand_3,40761.555
2558,2020-03,region_149,brand_12_market,378181.285
2559,2020-03,region_149,brand_3_market,690974.34
2560,2020-03,region_150,brand_1,0.0
2561,2020-03,region_150,brand_2,0.0
2562,2020-03,region_150,brand_3,89822.66500000001
2563,2020-03,region_150,brand_12_market,453739.76
2564,2020-03,region_150,brand_3_market,902477.905
2715,2020-04,region_0,brand_1,0.0
2716,2020-04,region_0,brand_2,0.0
2717,2020-04,region_0,brand_3,57338.4
2718,2020-04,region_0,brand_12_market,496981.12
2719,2020-04,region_0,brand_3_market,881440.87
2720,2020-04,region_1,brand_1,0.0
2721,2020-04,region_1,brand_2,0.0
2722,2020-04,region_1,brand_3,43741.71
2723,2020-04,region_1,brand_12_market,324811.49
2724,2020-04,region_1,brand_3_market,566664.2
2725,2020-04,region_2,brand_1,0.0
2726,2020-04,region_2,brand_2,0.0
2727,2020-04,region_2,brand_3,47674.34
2728,2020-04,region_2,brand_12_market,225773.34
2729,2020-04,region_2,brand_3_market,463444.79
2730,2020-04,region_3,brand_1,0.0
2731,2020-04,region_3,brand_2,0.0
2732,2020-04,region_3,brand_3,23477.25
2733,2020-04,region_3,brand_12_market,231598.09
2734,2020-04,region_3,brand_3_market,400964.26
2735,2020-04,region_4,brand_1,0.0
2736,2020-04,region_4,brand_2,0.0
2737,2020-04,region_4,brand_3,39285.99
2738,2020-04,region_4,brand_12_market,284416.48
2739,2020-04,region_4,brand_3_market,565130.78
2740,2020-04,region_5,brand_1,0.0
2741,2020-04,region_5,brand_2,0.0
2742,2020-04,region_5,brand_3,26379.22
2743,2020-04,region_5,brand_12_market,194908.15
2744,2020-04,region_5,brand_3_market,377427.23
2745,2020-04,region_6,brand_1,0.0
2746,2020-04,region_6,brand_2,0.0
2747,2020-04,region_6,brand_3,39723.35
2748,2020-04,region_6,brand_12_market,136354.62
2749,2020-04,region_6,brand_3_market,281231.03
2750,2020-04,region_7,brand_1,0.0
2751,2020-04,region_7,brand_2,0.0
2752,2020-04,region_7,brand_3,88898.77
2753,2020-04,region_7,brand_12_market,458898.53
2754,2020-04,region_7,brand_3_market,860071.37
2755,2020-04,region_8,brand_1,0.0
2756,2020-04,region_8,brand_2,0.0
2757,2020-04,region_8,brand_3,32803.42
2758,2020-04,region_8,brand_12_market,233823.37
2759,2020-04,region_8,brand_3_market,457609.4
2760,2020-04,region_9,brand_1,0.0
2761,2020-04,region_9,brand_2,0.0
2762,2020-04,region_9,brand_3,41589.37
2763,2020-04,region_9,brand_12_market,210285.71
2764,2020-04,region_9,brand_3_market,415299.2
2765,2020-04,region_10,brand_1,0.0
2766,2020-04,region_10,brand_2,0.0
2767,2020-04,region_10,brand_3,36054.81
2768,2020-04,region_10,brand_12_market,272279.21
2769,2020-04,region_10,brand_3_market,496521.06
2770,2020-04,region_11,brand_1,0.0
2771,2020-04,region_11,brand_2,0.0
2772,2020-04,region_11,brand_3,25756.49
2773,2020-04,region_11,brand_12_market,230302.99
2774,2020-04,region_11,brand_3_market,407159.5
2775,2020-04,region_12,brand_1,0.0
2776,2020-04,region_12,brand_2,0.0
2777,2020-04,region_12,brand_3,30084.86
2778,2020-04,region_12,brand_12_market,241867.06
2779,2020-04,region_12,brand_3_market,407217.35
2780,2020-04,region_13,brand_1,0.0
2781,2020-04,region_13,brand_2,0.0
2782,2020-04,region_13,brand_3,36823.6
2783,2020-04,region_13,brand_12_market,381922.71
2784,2020-04,region_13,brand_3_market,631817.36
2785,2020-04,region_14,brand_1,0.0
2786,2020-04,region_14,brand_2,0.0
2787,2020-04,region_14,brand_3,36325.16
2788,2020-04,region_14,brand_12_market,304481.22
2789,2020-04,region_14,brand_3_market,593471.29
2790,2020-04,region_15,brand_1,0.0
2791,2020-04,region_15,brand_2,0.0
2792,2020-04,region_15,brand_3,45781.66
2793,2020-04,region_15,brand_12_market,293997.44
2794,2020-04,region_15,brand_3_market,568824.42
2795,2020-04,region_16,brand_1,0.0
2796,2020-04,region_16,brand_2,0.0
2797,2020-04,region_16,brand_3,46564.3
2798,2020-04,region_16,brand_12_market,320683.7
2799,2020-04,region_16,brand_3_market,587553.67
2800,2020-04,region_17,brand_1,0.0
2801,2020-04,region_17,brand_2,0.0
2802,2020-04,region_17,brand_3,32906.85
2803,2020-04,region_17,brand_12_market,356182.81
2804,2020-04,region_17,brand_3_market,575889.7
2805,2020-04,region_18,brand_1,0.0
2806,2020-04,region_18,brand_2,0.0
2807,2020-04,region_18,brand_3,43288.48
2808,2020-04,region_18,brand_12_market,260530.44
2809,2020-04,region_18,brand_3_market,526977.75
2810,2020-04,region_19,brand_1,0.0
2811,2020-04,region_19,brand_2,0.0
2812,2020-04,region_19,brand_3,90513.94
2813,2020-04,region_19,brand_12_market,616829.93
2814,2020-04,region_19,brand_3_market,1132659.86
2815,2020-04,region_20,brand_1,0.0
2816,2020-04,region_20,brand_2,0.0
2817,2020-04,region_20,brand_3,60275.16
2818,2020-04,region_20,brand_12_market,279303.85
2819,2020-04,region_20,brand_3_market,507033.36
2820,2020-04,region_21,brand_1,0.0
2821,2020-04,region_21,brand_2,0.0
2822,2020-04,region_21,brand_3,29963.16
2823,2020-04,region_21,brand_12_market,312140.09
2824,2020-04,region_21,brand_3_market,545590.77
2825,2020-04,region_22,brand_1,0.0
2826,2020-04,region_22,brand_2,0.0
2827,2020-04,region_22,brand_3,51015.53
2828,2020-04,region_22,brand_12_market,296243.43
2829,2020-04,region_22,brand_3_market,620350.86
2830,2020-04,region_23,brand_1,0.0
2831,2020-04,region_23,brand_2,0.0
2832,2020-04,region_23,brand_3,40448.81
2833,2020-04,region_23,brand_12_market,440397.41
2834,2020-04,region_23,brand_3_market,787049.52
2835,2020-04,region_24,brand_1,0.0
2836,2020-04,region_24,brand_2,0.0
2837,2020-04,region_24,brand_3,42726.02
2838,2020-04,region_24,brand_12_market,406252.4
2839,2020-04,region_24,brand_3_market,798590.52
2840,2020-04,region_25,brand_1,0.0
2841,2020-04,region_25,brand_2,0.0
2842,2020-04,region_25,brand_3,34910.97
2843,2020-04,region_25,brand_12_market,259644.51
2844,2020-04,region_25,brand_3_market,538910.45
2845,2020-04,region_26,brand_1,0.0
2846,2020-04,region_26,brand_2,0.0
2847,2020-04,region_26,brand_3,12992.9
2848,2020-04,region_26,brand_12_market,202490.59
2849,2020-04,region_26,brand_3_market,334469.2
2850,2020-04,region_27,brand_1,0.0
2851,2020-04,region_27,brand_2,0.0
2852,2020-04,region_27,brand_3,23207.88
2853,2020-04,region_27,brand_12_market,256645.92
2854,2020-04,region_27,brand_3_market,504459.83
2855,2020-04,region_28,brand_1,0.0
2856,2020-04,region_28,brand_2,0.0
2857,2020-04,region_28,brand_3,26314.47
2858,2020-04,region_28,brand_12_market,206873.06
2859,2020-04,region_28,brand_3_market,427468.21
2860,2020-04,region_29,brand_1,0.0
2861,2020-04,region_29,brand_2,0.0
2862,2020-04,region_29,brand_3,26561.56
2863,2020-04,region_29,brand_12_market,197985.77
2864,2020-04,region_29,brand_3_market,401902.34
2865,2020-04,region_30,brand_1,0.0
2866,2020-04,region_30,brand_2,0.0
2867,2020-04,region_30,brand_3,52613.39
2868,2020-04,region_30,brand_12_market,275242.74
2869,2020-04,region_30,brand_3_market,570536.15
2870,2020-04,region_31,brand_1,0.0
2871,2020-04,region_31,brand_2,0.0
2872,2020-04,region_31,brand_3,20533.62
2873,2020-04,region_31,brand_12_market,224246.74
2874,2020-04,region_31,brand_3_market,427145.25
2875,2020-04,region_32,brand_1,0.0
2876,2020-04,region_32,brand_2,0.0
2877,2020-04,region_32,brand_3,79334.45
2878,2020-04,region_32,brand_12_market,264416.67
2879,2020-04,region_32,brand_3_market,543397.32
2880,2020-04,region_33,brand_1,0.0
2881,2020-04,region_33,brand_2,0.0
2882,2020-04,region_33,brand_3,91543.27
2883,2020-04,region_33,brand_12_market,378254.54
2884,2020-04,region_33,brand_3_market,768649.85
2885,2020-04,region_34,brand_1,0.0
2886,2020-04,region_34,brand_2,0.0
2887,2020-04,region_34,brand_3,37717.29
2888,2020-04,region_34,brand_12_market,420332.35
2889,2020-04,region_34,brand_3_market,706397.48
2890,2020-04,region_35,brand_1,0.0
2891,2020-04,region_35,brand_2,0.0
2892,2020-04,region_35,brand_3,70271.67
2893,2020-04,region_35,brand_12_market,363789.76
2894,2020-04,region_35,brand_3_market,753875.38
2895,2020-04,region_36,brand_1,0.0
2896,2020-04,region_36,brand_2,0.0
2897,2020-04,region_36,brand_3,33234.96
2898,2020-04,region_36,brand_12_market,218146.69
2899,2020-04,region_36,brand_3_market,390717.52
2900,2020-04,region_37,brand_1,0.0
2901,2020-04,region_37,brand_2,0.0
2902,2020-04,region_37,brand_3,22606.61
2903,2020-04,region_37,brand_12_market,212712.08
2904,2020-04,region_37,brand_3_market,403939.15
2905,2020-04,region_38,brand_1,0.0
2906,2020-04,region_38,brand_2,0.0
2907,2020-04,region_38,brand_3,57747.4
2908,2020-04,region_38,brand_12_market,260392.59
2909,2020-04,region_38,brand_3_market,534358.56
2910,2020-04,region_39,brand_1,0.0
2911,2020-04,region_39,brand_2,0.0
2912,2020-04,region_39,brand_3,68503.45
2913,2020-04,region_39,brand_12_market,360629.76
2914,2020-04,region_39,brand_3_market,753697.6
2915,2020-04,region_40,brand_1,0.0
2916,2020-04,region_40,brand_2,0.0
2917,2020-04,region_40,brand_3,43432.56
2918,2020-04,region_40,brand_12_market,299482.03
2919,2020-04,region_40,brand_3_market,537389.72
2920,2020-04,region_41,brand_1,0.0
2921,2020-04,region_41,brand_2,0.0
2922,2020-04,region_41,brand_3,45886.01
2923,2020-04,region_41,brand_12_market,356400.28
2924,2020-04,region_41,brand_3_market,686582.09
2925,2020-04,region_42,brand_1,0.0
2926,2020-04,region_42,brand_2,0.0
2927,2020-04,region_42,brand_3,39704.79
2928,2020-04,region_42,brand_12_market,305062.84
2929,2020-04,region_42,brand_3_market,577102.22
2930,2020-04,region_43,brand_1,0.0
2931,2020-04,region_43,brand_2,0.0
2932,2020-04,region_43,brand_3,63055.63
2933,2020-04,region_43,brand_12_market,384742.82
2934,2020-04,region_43,brand_3_market,824642.67
2935,2020-04,region_44,brand_1,0.0
2936,2020-04,region_44,brand_2,0.0
2937,2020-04,region_44,brand_3,38748.57
2938,2020-04,region_44,brand_12_market,412366.36
2939,2020-04,region_44,brand_3_market,707065.45
2940,2020-04,region_45,brand_1,0.0
2941,2020-04,region_45,brand_2,0.0
2942,2020-04,region_45,brand_3,90676.95
2943,2020-04,region_45,brand_12_market,438588.51
2944,2020-04,region_45,brand_3_market,917597.85
2945,2020-04,region_46,brand_1,0.0
2946,2020-04,region_46,brand_2,0.0
2947,2020-04,region_46,brand_3,18358.61
2948,2020-04,region_46,brand_12_market,165260.98
2949,2020-04,region_46,brand_3_market,275150.07
2950,2020-04,region_47,brand_1,0.0
2951,2020-04,region_47,brand_2,0.0
2952,2020-04,region_47,brand_3,17261.68
2953,2020-04,region_47,brand_12_market,218859.23
2954,2020-04,region_47,brand_3_market,374063.74
2955,2020-04,region_48,brand_1,0.0
2956,2020-04,region_48,brand_2,0.0
2957,2020-04,region_48,brand_3,51287.25
2958,2020-04,region_48,brand_12_market,341787.59
2959,2020-04,region_48,brand_3_market,676875.16
2960,2020-04,region_49,brand_1,0.0
2961,2020-04,region_49,brand_2,0.0
2962,2020-04,region_49,brand_3,48238.99
2963,2020-04,region_49,brand_12_market,411705.16
2964,2020-04,region_49,brand_3_market,729042.75
2965,2020-04,region_50,brand_1,0.0
2966,2020-04,region_50,brand_2,0.0
2967,2020-04,region_50,brand_3,61417.24
2968,2020-04,region_50,brand_12_market,278381.77
2969,2020-04,region_50,brand_3_market,520859.06
2970,2020-04,region_51,brand_1,0.0
2971,2020-04,region_51,brand_2,0.0
2972,2020-04,region_51,brand_3,85764.03
2973,2020-04,region_51,brand_12_market,225681.79
2974,2020-04,region_51,brand_3_market,534042.81
2975,2020-04,region_52,brand_1,0.0
2976,2020-04,region_52,brand_2,0.0
2977,2020-04,region_52,brand_3,36614.71
2978,2020-04,region_52,brand_12_market,353647.25
2979,2020-04,region_52,brand_3_market,625947.35
2980,2020-04,region_53,brand_1,0.0
2981,2020-04,region_53,brand_2,0.0
2982,2020-04,region_53,brand_3,24991.04
2983,2020-04,region_53,brand_12_market,252338.56
2984,2020-04,region_53,brand_3_market,420126.41
2985,2020-04,region_54,brand_1,0.0
2986,2020-04,region_54,brand_2,0.0
2987,2020-04,region_54,brand_3,99646.1
2988,2020-04,region_54,brand_12_market,299240.43
2989,2020-04,region_54,brand_3_market,644705.29
2990,2020-04,region_55,brand_1,0.0
2991,2020-04,region_55,brand_2,0.0
2992,2020-04,region_55,brand_3,57904.57
2993,2020-04,region_55,brand_12_market,272400.76
2994,2020-04,region_55,brand_3_market,552097.05
2995,2020-04,region_56,brand_1,0.0
2996,2020-04,region_56,brand_2,0.0
2997,2020-04,region_56,brand_3,42519.67
2998,2020-04,region_56,brand_12_market,245599.64
2999,2020-04,region_56,brand_3_market,456929.75
3000,2020-04,region_57,brand_1,0.0
3001,2020-04,region_57,brand_2,0.0
3002,2020-04,region_57,brand_3,53271.6
3003,2020-04,region_57,brand_12_market,270343.68
3004,2020-04,region_57,brand_3_market,524751.36
3005,2020-04,region_58,brand_1,0.0
3006,2020-04,region_58,brand_2,0.0
3007,2020-04,region_58,brand_3,10444.02
3008,2020-04,region_58,brand_12_market,185107.56
3009,2020-04,region_58,brand_3_market,329849.7
3010,2020-04,region_59,brand_1,0.0
3011,2020-04,region_59,brand_2,0.0
3012,2020-04,region_59,brand_3,33900.62
3013,2020-04,region_59,brand_12_market,321676.45
3014,2020-04,region_59,brand_3_market,568843.05
3015,2020-04,region_60,brand_1,0.0
3016,2020-04,region_60,brand_2,0.0
3017,2020-04,region_60,brand_3,23995.18
3018,2020-04,region_60,brand_12_market,234462.55
3019,2020-04,region_60,brand_3_market,432095.32
3020,2020-04,region_61,brand_1,0.0
3021,2020-04,region_61,brand_2,0.0
3022,2020-04,region_61,brand_3,46562.97
3023,2020-04,region_61,brand_12_market,370527.43
3024,2020-04,region_61,brand_3_market,644457.6
3025,2020-04,region_62,brand_1,0.0
3026,2020-04,region_62,brand_2,0.0
3027,2020-04,region_62,brand_3,32946.31
3028,2020-04,region_62,brand_12_market,358297.0
3029,2020-04,region_62,brand_3_market,659890.65
3030,2020-04,region_63,brand_1,0.0
3031,2020-04,region_63,brand_2,0.0
3032,2020-04,region_63,brand_3,49938.47
3033,2020-04,region_63,brand_12_market,455420.66
3034,2020-04,region_63,brand_3_market,787734.37
3035,2020-04,region_64,brand_1,0.0
3036,2020-04,region_64,brand_2,0.0
3037,2020-04,region_64,brand_3,63854.73
3038,2020-04,region_64,brand_12_market,222332.25
3039,2020-04,region_64,brand_3_market,434452.21
3040,2020-04,region_65,brand_1,0.0
3041,2020-04,region_65,brand_2,0.0
3042,2020-04,region_65,brand_3,35887.86
3043,2020-04,region_65,brand_12_market,230694.67
3044,2020-04,region_65,brand_3_market,503010.92
3045,2020-04,region_66,brand_1,0.0
3046,2020-04,region_66,brand_2,0.0
3047,2020-04,region_66,brand_3,26504.65
3048,2020-04,region_66,brand_12_market,301026.09
3049,2020-04,region_66,brand_3_market,519749.38
3050,2020-04,region_67,brand_1,0.0
3051,2020-04,region_67,brand_2,0.0
3052,2020-04,region_67,brand_3,57996.59
3053,2020-04,region_67,brand_12_market,245584.46
3054,2020-04,region_67,brand_3_market,496913.58
3055,2020-04,region_68,brand_1,0.0
3056,2020-04,region_68,brand_2,0.0
3057,2020-04,region_68,brand_3,47385.5
3058,2020-04,region_68,brand_12_market,337172.7
3059,2020-04,region_68,brand_3_market,611813.3
3060,2020-04,region_69,brand_1,0.0
3061,2020-04,region_69,brand_2,0.0
3062,2020-04,region_69,brand_3,36160.41
3063,2020-04,region_69,brand_12_market,363840.76
3064,2020-04,region_69,brand_3_market,635537.4
3065,2020-04,region_70,brand_1,0.0
3066,2020-04,region_70,brand_2,0.0
3067,2020-04,region_70,brand_3,37424.5
3068,2020-04,region_70,brand_12_market,322187.72
3069,2020-04,region_70,brand_3_market,541110.0
3070,2020-04,region_71,brand_1,0.0
3071,2020-04,region_71,brand_2,0.0
3072,2020-04,region_71,brand_3,57352.54
3073,2020-04,region_71,brand_12_market,437894.15
3074,2020-04,region_71,brand_3_market,791937.5
3075,2020-04,region_72,brand_1,0.0
3076,2020-04,region_72,brand_2,0.0
3077,2020-04,region_72,brand_3,26275.75
3078,2020-04,region_72,brand_12_market,234476.52
3079,2020-04,region_72,brand_3_market,398838.27
3080,2020-04,region_73,brand_1,0.0
3081,2020-04,region_73,brand_2,0.0
3082,2020-04,region_73,brand_3,47266.23
3083,2020-04,region_73,brand_12_market,281315.42
3084,2020-04,region_73,brand_3_market,552140.61
3085,2020-04,region_74,brand_1,0.0
3086,2020-04,region_74,brand_2,0.0
3087,2020-04,region_74,brand_3,48300.97
3088,2020-04,region_74,brand_12_market,239728.34
3089,2020-04,region_74,brand_3_market,519776.27
3090,2020-04,region_75,brand_1,0.0
3091,2020-04,region_75,brand_2,0.0
3092,2020-04,region_75,brand_3,36035.97
3093,2020-04,region_75,brand_12_market,329011.96
3094,2020-04,region_75,brand_3_market,591486.37
3095,2020-04,region_76,brand_1,0.0
3096,2020-04,region_76,brand_2,0.0
3097,2020-04,region_76,brand_3,37444.73
3098,2020-04,region_76,brand_12_market,229490.66
3099,2020-04,region_76,brand_3_market,411894.74
3100,2020-04,region_77,brand_1,0.0
3101,2020-04,region_77,brand_2,0.0
3102,2020-04,region_77,brand_3,35953.23
3103,2020-04,region_77,brand_12_market,227641.79
3104,2020-04,region_77,brand_3_market,482139.86
3105,2020-04,region_78,brand_1,0.0
3106,2020-04,region_78,brand_2,0.0
3107,2020-04,region_78,brand_3,71346.48
3108,2020-04,region_78,brand_12_market,548181.75
3109,2020-04,region_78,brand_3_market,964704.43
3110,2020-04,region_79,brand_1,0.0
3111,2020-04,region_79,brand_2,0.0
3112,2020-04,region_79,brand_3,20016.33
3113,2020-04,region_79,brand_12_market,240189.73
3114,2020-04,region_79,brand_3_market,365795.95
3115,2020-04,region_80,brand_1,0.0
3116,2020-04,region_80,brand_2,0.0
3117,2020-04,region_80,brand_3,48904.67
3118,2020-04,region_80,brand_12_market,326130.22
3119,2020-04,region_80,brand_3_market,609302.68
3120,2020-04,region_81,brand_1,0.0
3121,2020-04,region_81,brand_2,0.0
3122,2020-04,region_81,brand_3,12824.82
3123,2020-04,region_81,brand_12_market,177604.21
3124,2020-04,region_81,brand_3_market,298705.85
3125,2020-04,region_82,brand_1,0.0
3126,2020-04,region_82,brand_2,0.0
3127,2020-04,region_82,brand_3,34253.77
3128,2020-04,region_82,brand_12_market,182835.71
3129,2020-04,region_82,brand_3_market,378341.46
3130,2020-04,region_83,brand_1,0.0
3131,2020-04,region_83,brand_2,0.0
3132,2020-04,region_83,brand_3,45876.66
3133,2020-04,region_83,brand_12_market,337405.47
3134,2020-04,region_83,brand_3_market,548160.59
3135,2020-04,region_84,brand_1,0.0
3136,2020-04,region_84,brand_2,0.0
3137,2020-04,region_84,brand_3,43557.89
3138,2020-04,region_84,brand_12_market,255139.18
3139,2020-04,region_84,brand_3_market,519498.19
3140,2020-04,region_85,brand_1,0.0
3141,2020-04,region_85,brand_2,0.0
3142,2020-04,region_85,brand_3,37278.39
3143,2020-04,region_85,brand_12_market,229031.55
3144,2020-04,region_85,brand_3_market,441149.1
3145,2020-04,region_86,brand_1,0.0
3146,2020-04,region_86,brand_2,0.0
3147,2020-04,region_86,brand_3,66986.88
3148,2020-04,region_86,brand_12_market,417249.42
3149,2020-04,region_86,brand_3_market,758650.97
3150,2020-04,region_87,brand_1,0.0
3151,2020-04,region_87,brand_2,0.0
3152,2020-04,region_87,brand_3,46084.23
3153,2020-04,region_87,brand_12_market,320213.65
3154,2020-04,region_87,brand_3_market,529451.74
3155,2020-04,region_88,brand_1,0.0
3156,2020-04,region_88,brand_2,0.0
3157,2020-04,region_88,brand_3,46728.43
3158,2020-04,region_88,brand_12_market,364259.6
3159,2020-04,region_88,brand_3_market,716344.32
3160,2020-04,region_89,brand_1,0.0
3161,2020-04,region_89,brand_2,0.0
3162,2020-04,region_89,brand_3,41403.26
3163,2020-04,region_89,brand_12_market,268494.88
3164,2020-04,region_89,brand_3_market,470966.55
3165,2020-04,region_90,brand_1,0.0
3166,2020-04,region_90,brand_2,0.0
3167,2020-04,region_90,brand_3,52839.68
3168,2020-04,region_90,brand_12_market,355380.69
3169,2020-04,region_90,brand_3_market,652618.84
3170,2020-04,region_91,brand_1,0.0
3171,2020-04,region_91,brand_2,0.0
3172,2020-04,region_91,brand_3,34933.46
3173,2020-04,region_91,brand_12_market,257405.3
3174,2020-04,region_91,brand_3_market,534086.33
3175,2020-04,region_92,brand_1,0.0
3176,2020-04,region_92,brand_2,0.0
3177,2020-04,region_92,brand_3,29796.18
3178,2020-04,region_92,brand_12_market,358876.66
3179,2020-04,region_92,brand_3_market,673733.35
3180,2020-04,region_93,brand_1,0.0
3181,2020-04,region_93,brand_2,0.0
3182,2020-04,region_93,brand_3,24429.35
3183,2020-04,region_93,brand_12_market,213391.74
3184,2020-04,region_93,brand_3_market,360282.3
3185,2020-04,region_94,brand_1,0.0
3186,2020-04,region_94,brand_2,0.0
3187,2020-04,region_94,brand_3,119104.41
3188,2020-04,region_94,brand_12_market,447298.62
3189,2020-04,region_94,brand_3_market,860719.06
3190,2020-04,region_95,brand_1,0.0
3191,2020-04,region_95,brand_2,0.0
3192,2020-04,region_95,brand_3,37631.73
3193,2020-04,region_95,brand_12_market,268273.2
3194,2020-04,region_95,brand_3_market,536216.14
3195,2020-04,region_96,brand_1,0.0
3196,2020-04,region_96,brand_2,0.0
3197,2020-04,region_96,brand_3,31062.31
3198,2020-04,region_96,brand_12_market,295373.19
3199,2020-04,region_96,brand_3_market,479262.31
3200,2020-04,region_97,brand_1,0.0
3201,2020-04,region_97,brand_2,0.0
3202,2020-04,region_97,brand_3,55014.64
3203,2020-04,region_97,brand_12_market,213448.59
3204,2020-04,region_97,brand_3_market,433822.34
3205,2020-04,region_98,brand_1,0.0
3206,2020-04,region_98,brand_2,0.0
3207,2020-04,region_98,brand_3,29775.48
3208,2020-04,region_98,brand_12_market,266711.38
3209,2020-04,region_98,brand_3_market,483918.16
3210,2020-04,region_99,brand_1,0.0
3211,2020-04,region_99,brand_2,0.0
3212,2020-04,region_99,brand_3,19931.01
3213,2020-04,region_99,brand_12_market,262613.03
3214,2020-04,region_99,brand_3_market,468522.93
3215,2020-04,region_100,brand_1,0.0
3216,2020-04,region_100,brand_2,0.0
3217,2020-04,region_100,brand_3,47600.33
3218,2020-04,region_100,brand_12_market,273354.97
3219,2020-04,region_100,brand_3_market,490678.98
3220,2020-04,region_101,brand_1,0.0
3221,2020-04,region_101,brand_2,0.0
3222,2020-04,region_101,brand_3,14484.85
3223,2020-04,region_101,brand_12_market,200256.74
3224,2020-04,region_101,brand_3_market,322472.52
3225,2020-04,region_102,brand_1,0.0
3226,2020-04,region_102,brand_2,0.0
3227,2020-04,region_102,brand_3,65710.69
3228,2020-04,region_102,brand_12_market,603122.09
