,month,region,brand,sales
1032,2021-01,region_51,brand_12_market,228525.76
1033,2021-02,region_51,brand_12_market,206158.18
1034,2021-03,region_51,brand_12_market,262635.5
1035,2021-04,region_51,brand_12_market,262755.32
1036,2021-05,region_51,brand_12_market,246764.99
1037,2021-06,region_51,brand_12_market,257944.54
1038,2021-07,region_51,brand_12_market,282491.05
1039,2021-08,region_51,brand_12_market,206104.3
1040,2020-01,region_52,brand_12_market,384036.45
1041,2020-02,region_52,brand_12_market,389138.72
1042,2020-03,region_52,brand_12_market,371392.985
1043,2020-04,region_52,brand_12_market,353647.25
1044,2020-05,region_52,brand_12_market,357839.24
1045,2020-06,region_52,brand_12_market,364297.19
1046,2020-07,region_52,brand_12_market,355912.58
1047,2020-08,region_52,brand_12_market,341619.32
1048,2020-09,region_52,brand_12_market,401081.11
1049,2020-10,region_52,brand_12_market,389678.73
1050,2020-11,region_52,brand_12_market,420468.45
1051,2020-12,region_52,brand_12_market,420801.02
1052,2021-01,region_52,brand_12_market,352275.75
1053,2021-02,region_52,brand_12_market,400100.01
1054,2021-03,region_52,brand_12_market,464331.1
1055,2021-04,region_52,brand_12_market,400209.31
1056,2021-05,region_52,brand_12_market,415198.76
1057,2021-06,region_52,brand_12_market,411638.65
1058,2021-07,region_52,brand_12_market,426481.52
1059,2021-08,region_52,brand_12_market,363327.32
1060,2020-01,region_53,brand_12_market,243178.77
1061,2020-02,region_53,brand_12_market,220172.98
1062,2020-03,region_53,brand_12_market,236255.77
1063,2020-04,region_53,brand_12_market,252338.56
1064,2020-05,region_53,brand_12_market,207187.44
1065,2020-06,region_53,brand_12_market,205927.16
1066,2020-07,region_53,brand_12_market,253536.13
1067,2020-08,region_53,brand_12_market,175366.59
1068,2020-09,region_53,brand_12_market,197077.7
1069,2020-10,region_53,brand_12_market,256604.38
1070,2020-11,region_53,brand_12_market,215513.89
1071,2020-12,region_53,brand_12_market,251864.65
1072,2021-01,region_53,brand_12_market,212279.47
1073,2021-02,region_53,brand_12_market,210538.06
1074,2021-03,region_53,brand_12_market,253306.45
1075,2021-04,region_53,brand_12_market,276150.78
1076,2021-05,region_53,brand_12_market,225799.22
1077,2021-06,region_53,brand_12_market,254563.84
1078,2021-07,region_53,brand_12_market,273263.85
1079,2021-08,region_53,brand_12_market,206265.24
1080,2020-01,region_54,brand_12_market,306415.7
1081,2020-02,region_54,brand_12_market,247818.87
1082,2020-03,region_54,brand_12_market,273529.65
1083,2020-04,region_54,brand_12_market,299240.43
1084,2020-05,region_54,brand_12_market,264869.26
1085,2020-06,region_54,brand_12_market,294856.93
1086,2020-07,region_54,brand_12_market,320312.96
1087,2020-08,region_54,brand_12_market,217974.37
1088,2020-09,region_54,brand_12_market,298535.31
1089,2020-10,region_54,brand_12_market,307311.16
1090,2020-11,region_54,brand_12_market,320182.18
1091,2020-12,region_54,brand_12_market,296839.99
1092,2021-01,region_54,brand_12_market,301295.85
1093,2021-02,region_54,brand_12_market,247077.8
1094,2021-03,region_54,brand_12_market,326575.47
1095,2021-04,region_54,brand_12_market,314328.24
1096,2021-05,region_54,brand_12_market,287230.42
1097,2021-06,region_54,brand_12_market,311552.34
1098,2021-07,region_54,brand_12_market,351910.07
1099,2021-08,region_54,brand_12_market,239392.06
1100,2020-01,region_55,brand_12_market,292005.37
1101,2020-02,region_55,brand_12_market,288404.52
1102,2020-03,region_55,brand_12_market,280402.64
1103,2020-04,region_55,brand_12_market,272400.76
1104,2020-05,region_55,brand_12_market,271640.68
1105,2020-06,region_55,brand_12_market,294087.71
1106,2020-07,region_55,brand_12_market,299831.05
1107,2020-08,region_55,brand_12_market,254656.09
1108,2020-09,region_55,brand_12_market,310529.86
1109,2020-10,region_55,brand_12_market,306755.94
1110,2020-11,region_55,brand_12_market,318661.66
1111,2020-12,region_55,brand_12_market,326495.91
1112,2021-01,region_55,brand_12_market,276506.79
1113,2021-02,region_55,brand_12_market,274391.61
1114,2021-03,region_55,brand_12_market,350162.52
1115,2021-04,region_55,brand_12_market,327617.74
1116,2021-05,region_55,brand_12_market,308036.29
1117,2021-06,region_55,brand_12_market,328710.72
1118,2021-07,region_55,brand_12_market,360796.26
1119,2021-08,region_55,brand_12_market,275249.02
1120,2020-01,region_56,brand_12_market,244339.92
1121,2020-02,region_56,brand_12_market,230135.35
1122,2020-03,region_56,brand_12_market,237867.495
1123,2020-04,region_56,brand_12_market,245599.64
1124,2020-05,region_56,brand_12_market,211846.08
1125,2020-06,region_56,brand_12_market,224475.3
1126,2020-07,region_56,brand_12_market,218842.94
1127,2020-08,region_56,brand_12_market,224864.51
1128,2020-09,region_56,brand_12_market,233832.39
1129,2020-10,region_56,brand_12_market,258652.51
1130,2020-11,region_56,brand_12_market,242527.48
1131,2020-12,region_56,brand_12_market,261385.67
1132,2021-01,region_56,brand_12_market,225975.12
1133,2021-02,region_56,brand_12_market,225719.72
1134,2021-03,region_56,brand_12_market,249603.65
1135,2021-04,region_56,brand_12_market,273094.89
1136,2021-05,region_56,brand_12_market,235900.59
1137,2021-06,region_56,brand_12_market,254544.03
1138,2021-07,region_56,brand_12_market,254044.85
1139,2021-08,region_56,brand_12_market,250005.73
1140,2020-01,region_57,brand_12_market,297371.28
1141,2020-02,region_57,brand_12_market,236284.66
1142,2020-03,region_57,brand_12_market,253314.17
1143,2020-04,region_57,brand_12_market,270343.68
1144,2020-05,region_57,brand_12_market,250489.5
1145,2020-06,region_57,brand_12_market,276662.33
1146,2020-07,region_57,brand_12_market,311188.56
1147,2020-08,region_57,brand_12_market,209611.43
1148,2020-09,region_57,brand_12_market,277208.49
1149,2020-10,region_57,brand_12_market,297938.35
1150,2020-11,region_57,brand_12_market,305047.07
1151,2020-12,region_57,brand_12_market,292048.9
1152,2021-01,region_57,brand_12_market,286707.41
1153,2021-02,region_57,brand_12_market,249934.03
1154,2021-03,region_57,brand_12_market,324799.93
1155,2021-04,region_57,brand_12_market,305999.52
1156,2021-05,region_57,brand_12_market,276095.67
1157,2021-06,region_57,brand_12_market,317983.54
1158,2021-07,region_57,brand_12_market,348929.52
1159,2021-08,region_57,brand_12_market,244475.2
1160,2020-01,region_58,brand_12_market,169074.91
1161,2020-02,region_58,brand_12_market,155196.03
1162,2020-03,region_58,brand_12_market,170151.79499999998
1163,2020-04,region_58,brand_12_market,185107.56
1164,2020-05,region_58,brand_12_market,155987.27
1165,2020-06,region_58,brand_12_market,151777.67
1166,2020-07,region_58,brand_12_market,167736.22
1167,2020-08,region_58,brand_12_market,145464.06
1168,2020-09,region_58,brand_12_market,154682.7
1169,2020-10,region_58,brand_12_market,172591.43
1170,2020-11,region_58,brand_12_market,160327.25
1171,2020-12,region_58,brand_12_market,173418.86
1172,2021-01,region_58,brand_12_market,167514.92
1173,2021-02,region_58,brand_12_market,159174.13
1174,2021-03,region_58,brand_12_market,178631.6
1175,2021-04,region_58,brand_12_market,204092.05
1176,2021-05,region_58,brand_12_market,159587.22
1177,2021-06,region_58,brand_12_market,176412.81
1178,2021-07,region_58,brand_12_market,185569.69
1179,2021-08,region_58,brand_12_market,149160.0
1180,2020-01,region_59,brand_12_market,323525.34
1181,2020-02,region_59,brand_12_market,315283.67
1182,2020-03,region_59,brand_12_market,318480.06
1183,2020-04,region_59,brand_12_market,321676.45
1184,2020-05,region_59,brand_12_market,287825.34
1185,2020-06,region_59,brand_12_market,310831.38
1186,2020-07,region_59,brand_12_market,296052.99
1187,2020-08,region_59,brand_12_market,310711.05
1188,2020-09,region_59,brand_12_market,306825.98
1189,2020-10,region_59,brand_12_market,327825.35
1190,2020-11,region_59,brand_12_market,325718.04
1191,2020-12,region_59,brand_12_market,320527.74
1192,2021-01,region_59,brand_12_market,304464.74
1193,2021-02,region_59,brand_12_market,303543.29
1194,2021-03,region_59,brand_12_market,349654.79
1195,2021-04,region_59,brand_12_market,369990.77
1196,2021-05,region_59,brand_12_market,327000.03
1197,2021-06,region_59,brand_12_market,362099.26
1198,2021-07,region_59,brand_12_market,323931.1
1199,2021-08,region_59,brand_12_market,365755.37
1200,2020-01,region_60,brand_12_market,241363.33
1201,2020-02,region_60,brand_12_market,230351.13
1202,2020-03,region_60,brand_12_market,232406.84
1203,2020-04,region_60,brand_12_market,234462.55
1204,2020-05,region_60,brand_12_market,209390.7
1205,2020-06,region_60,brand_12_market,226247.49
1206,2020-07,region_60,brand_12_market,232052.64
1207,2020-08,region_60,brand_12_market,233500.92
1208,2020-09,region_60,brand_12_market,229503.29
1209,2020-10,region_60,brand_12_market,259224.51
1210,2020-11,region_60,brand_12_market,264706.08
1211,2020-12,region_60,brand_12_market,262176.96
1212,2021-01,region_60,brand_12_market,242795.97
1213,2021-02,region_60,brand_12_market,248614.68
1214,2021-03,region_60,brand_12_market,276327.06
1215,2021-04,region_60,brand_12_market,305410.49
1216,2021-05,region_60,brand_12_market,271760.13
1217,2021-06,region_60,brand_12_market,282171.37
1218,2021-07,region_60,brand_12_market,254318.32
1219,2021-08,region_60,brand_12_market,271018.99
1220,2020-01,region_61,brand_12_market,365225.06
1221,2020-02,region_61,brand_12_market,356071.22
1222,2020-03,region_61,brand_12_market,363299.325
1223,2020-04,region_61,brand_12_market,370527.43
1224,2020-05,region_61,brand_12_market,319255.36
1225,2020-06,region_61,brand_12_market,352125.5
1226,2020-07,region_61,brand_12_market,334190.71
1227,2020-08,region_61,brand_12_market,334482.97
1228,2020-09,region_61,brand_12_market,343218.31
1229,2020-10,region_61,brand_12_market,369929.75
1230,2020-11,region_61,brand_12_market,387291.32
1231,2020-12,region_61,brand_12_market,379822.27
1232,2021-01,region_61,brand_12_market,362986.7
1233,2021-02,region_61,brand_12_market,375608.35
1234,2021-03,region_61,brand_12_market,397658.33
1235,2021-04,region_61,brand_12_market,435618.26
1236,2021-05,region_61,brand_12_market,375239.33
1237,2021-06,region_61,brand_12_market,410631.61
1238,2021-07,region_61,brand_12_market,354469.4
1239,2021-08,region_61,brand_12_market,381890.24
1240,2020-01,region_62,brand_12_market,360885.66
1241,2020-02,region_62,brand_12_market,323523.71
1242,2020-03,region_62,brand_12_market,340910.355
1243,2020-04,region_62,brand_12_market,358297.0
1244,2020-05,region_62,brand_12_market,319573.98
1245,2020-06,region_62,brand_12_market,322607.39
1246,2020-07,region_62,brand_12_market,350099.62
1247,2020-08,region_62,brand_12_market,307039.16
1248,2020-09,region_62,brand_12_market,317157.24
1249,2020-10,region_62,brand_12_market,361577.95
1250,2020-11,region_62,brand_12_market,343491.45
1251,2020-12,region_62,brand_12_market,357019.46
1252,2021-01,region_62,brand_12_market,342088.44
1253,2021-02,region_62,brand_12_market,326997.81
1254,2021-03,region_62,brand_12_market,375223.95
1255,2021-04,region_62,brand_12_market,394845.56
1256,2021-05,region_62,brand_12_market,341356.24
1257,2021-06,region_62,brand_12_market,375127.07
1258,2021-07,region_62,brand_12_market,387321.86
1259,2021-08,region_62,brand_12_market,355953.95
1260,2020-01,region_63,brand_12_market,450718.67
1261,2020-02,region_63,brand_12_market,432439.19
1262,2020-03,region_63,brand_12_market,443929.925
1263,2020-04,region_63,brand_12_market,455420.66
1264,2020-05,region_63,brand_12_market,390281.38
1265,2020-06,region_63,brand_12_market,440561.86
1266,2020-07,region_63,brand_12_market,420345.85
1267,2020-08,region_63,brand_12_market,431250.74
1268,2020-09,region_63,brand_12_market,441082.06
1269,2020-10,region_63,brand_12_market,498170.92
1270,2020-11,region_63,brand_12_market,483561.31
1271,2020-12,region_63,brand_12_market,505820.72
1272,2021-01,region_63,brand_12_market,483617.7
1273,2021-02,region_63,brand_12_market,460465.39
1274,2021-03,region_63,brand_12_market,523512.8
1275,2021-04,region_63,brand_12_market,521748.19
1276,2021-05,region_63,brand_12_market,470996.69
1277,2021-06,region_63,brand_12_market,498407.09
1278,2021-07,region_63,brand_12_market,471296.5
1279,2021-08,region_63,brand_12_market,496062.56
1280,2020-01,region_64,brand_12_market,218274.13
1281,2020-02,region_64,brand_12_market,213100.28
1282,2020-03,region_64,brand_12_market,217716.265
1283,2020-04,region_64,brand_12_market,222332.25
1284,2020-05,region_64,brand_12_market,207737.82
1285,2020-06,region_64,brand_12_market,225445.54
1286,2020-07,region_64,brand_12_market,231966.81
1287,2020-08,region_64,brand_12_market,193832.51
1288,2020-09,region_64,brand_12_market,221111.16
1289,2020-10,region_64,brand_12_market,242360.68
1290,2020-11,region_64,brand_12_market,248971.38
1291,2020-12,region_64,brand_12_market,276947.34
1292,2021-01,region_64,brand_12_market,221384.62
1293,2021-02,region_64,brand_12_market,218894.97
1294,2021-03,region_64,brand_12_market,273250.97
1295,2021-04,region_64,brand_12_market,269585.38
1296,2021-05,region_64,brand_12_market,234636.19
1297,2021-06,region_64,brand_12_market,268830.88
1298,2021-07,region_64,brand_12_market,294144.12
1299,2021-08,region_64,brand_12_market,216282.94
1300,2020-01,region_65,brand_12_market,231202.65
1301,2020-02,region_65,brand_12_market,216464.28
1302,2020-03,region_65,brand_12_market,223579.475
1303,2020-04,region_65,brand_12_market,230694.67
1304,2020-05,region_65,brand_12_market,214371.83
1305,2020-06,region_65,brand_12_market,203321.79
1306,2020-07,region_65,brand_12_market,224058.1
1307,2020-08,region_65,brand_12_market,201177.95
1308,2020-09,region_65,brand_12_market,215777.87
1309,2020-10,region_65,brand_12_market,238361.23
1310,2020-11,region_65,brand_12_market,226113.14
1311,2020-12,region_65,brand_12_market,235894.82
1312,2021-01,region_65,brand_12_market,221475.83
1313,2021-02,region_65,brand_12_market,203562.82
1314,2021-03,region_65,brand_12_market,248914.18
1315,2021-04,region_65,brand_12_market,252299.68
1316,2021-05,region_65,brand_12_market,219885.16
1317,2021-06,region_65,brand_12_market,235968.95
1318,2021-07,region_65,brand_12_market,246782.51
1319,2021-08,region_65,brand_12_market,220415.58
1320,2020-01,region_66,brand_12_market,288920.58
1321,2020-02,region_66,brand_12_market,260060.03
1322,2020-03,region_66,brand_12_market,280543.06
1323,2020-04,region_66,brand_12_market,301026.09
1324,2020-05,region_66,brand_12_market,263230.58
1325,2020-06,region_66,brand_12_market,266233.48
1326,2020-07,region_66,brand_12_market,290061.32
1327,2020-08,region_66,brand_12_market,256112.14
1328,2020-09,region_66,brand_12_market,271937.64
1329,2020-10,region_66,brand_12_market,314592.5
1330,2020-11,region_66,brand_12_market,302599.74
1331,2020-12,region_66,brand_12_market,282884.86
1332,2021-01,region_66,brand_12_market,299705.08
1333,2021-02,region_66,brand_12_market,289353.4
1334,2021-03,region_66,brand_12_market,333956.49
1335,2021-04,region_66,brand_12_market,336900.41
1336,2021-05,region_66,brand_12_market,303746.36
1337,2021-06,region_66,brand_12_market,299253.03
1338,2021-07,region_66,brand_12_market,334885.43
1339,2021-08,region_66,brand_12_market,279474.89
1340,2020-01,region_67,brand_12_market,253346.02
1341,2020-02,region_67,brand_12_market,246216.46
1342,2020-03,region_67,brand_12_market,245900.46
1343,2020-04,region_67,brand_12_market,245584.46
1344,2020-05,region_67,brand_12_market,230532.52
1345,2020-06,region_67,brand_12_market,240575.66
1346,2020-07,region_67,brand_12_market,259027.08
1347,2020-08,region_67,brand_12_market,210242.38
1348,2020-09,region_67,brand_12_market,247877.33
1349,2020-10,region_67,brand_12_market,256855.24
1350,2020-11,region_67,brand_12_market,270962.19
1351,2020-12,region_67,brand_12_market,265713.96
1352,2021-01,region_67,brand_12_market,234356.99
1353,2021-02,region_67,brand_12_market,217407.14
1354,2021-03,region_67,brand_12_market,281165.72
1355,2021-04,region_67,brand_12_market,272360.06
1356,2021-05,region_67,brand_12_market,252266.62
1357,2021-06,region_67,brand_12_market,265230.72
1358,2021-07,region_67,brand_12_market,305874.89
1359,2021-08,region_67,brand_12_market,230007.48
1360,2020-01,region_68,brand_12_market,315898.89
1361,2020-02,region_68,brand_12_market,316076.83
1362,2020-03,region_68,brand_12_market,326624.765
1363,2020-04,region_68,brand_12_market,337172.7
1364,2020-05,region_68,brand_12_market,302097.57
1365,2020-06,region_68,brand_12_market,303931.8
1366,2020-07,region_68,brand_12_market,312057.03
1367,2020-08,region_68,brand_12_market,296675.04
1368,2020-09,region_68,brand_12_market,296311.57
1369,2020-10,region_68,brand_12_market,329945.27
1370,2020-11,region_68,brand_12_market,330118.29
1371,2020-12,region_68,brand_12_market,355599.62
1372,2021-01,region_68,brand_12_market,312895.67
1373,2021-02,region_68,brand_12_market,299715.75
1374,2021-03,region_68,brand_12_market,362155.85
1375,2021-04,region_68,brand_12_market,380268.1
1376,2021-05,region_68,brand_12_market,313724.0
1377,2021-06,region_68,brand_12_market,354191.33
1378,2021-07,region_68,brand_12_market,345247.09
1379,2021-08,region_68,brand_12_market,327254.61
1380,2020-01,region_69,brand_12_market,356310.35
1381,2020-02,region_69,brand_12_market,368558.49
1382,2020-03,region_69,brand_12_market,366199.625
1383,2020-04,region_69,brand_12_market,363840.76
1384,2020-05,region_69,brand_12_market,331916.91
1385,2020-06,region_69,brand_12_market,313602.0
1386,2020-07,region_69,brand_12_market,381417.56
1387,2020-08,region_69,brand_12_market,284394.6
1388,2020-09,region_69,brand_12_market,331647.8
1389,2020-10,region_69,brand_12_market,396807.32
1390,2020-11,region_69,brand_12_market,376156.29
1391,2020-12,region_69,brand_12_market,397137.99
1392,2021-01,region_69,brand_12_market,336050.15
1393,2021-02,region_69,brand_12_market,351435.49
1394,2021-03,region_69,brand_12_market,401138.04
1395,2021-04,region_69,brand_12_market,435190.47
1396,2021-05,region_69,brand_12_market,362722.2
1397,2021-06,region_69,brand_12_market,383044.79
1398,2021-07,region_69,brand_12_market,457830.76
1399,2021-08,region_69,brand_12_market,326458.28
1400,2020-01,region_70,brand_12_market,317199.79
1401,2020-02,region_70,brand_12_market,301454.14
1402,2020-03,region_70,brand_12_market,311820.93
1403,2020-04,region_70,brand_12_market,322187.72
1404,2020-05,region_70,brand_12_market,287512.76
1405,2020-06,region_70,brand_12_market,267067.09
1406,2020-07,region_70,brand_12_market,340346.4
1407,2020-08,region_70,brand_12_market,238121.19
1408,2020-09,region_70,brand_12_market,272637.11
1409,2020-10,region_70,brand_12_market,334259.54
1410,2020-11,region_70,brand_12_market,327740.02
1411,2020-12,region_70,brand_12_market,335256.04
1412,2021-01,region_70,brand_12_market,288222.88
1413,2021-02,region_70,brand_12_market,312980.71
1414,2021-03,region_70,brand_12_market,372262.53
1415,2021-04,region_70,brand_12_market,366568.43
1416,2021-05,region_70,brand_12_market,328783.99
1417,2021-06,region_70,brand_12_market,330934.54
1418,2021-07,region_70,brand_12_market,406582.44
1419,2021-08,region_70,brand_12_market,278510.64
1420,2020-01,region_71,brand_12_market,450238.95
1421,2020-02,region_71,brand_12_market,436308.85
1422,2020-03,region_71,brand_12_market,437101.5
1423,2020-04,region_71,brand_12_market,437894.15
1424,2020-05,region_71,brand_12_market,405818.78
1425,2020-06,region_71,brand_12_market,390567.63
1426,2020-07,region_71,brand_12_market,430542.1
1427,2020-08,region_71,brand_12_market,411334.81
1428,2020-09,region_71,brand_12_market,417194.34
1429,2020-10,region_71,brand_12_market,497885.83
1430,2020-11,region_71,brand_12_market,479669.3
1431,2020-12,region_71,brand_12_market,470319.71
1432,2021-01,region_71,brand_12_market,483904.56
1433,2021-02,region_71,brand_12_market,466397.78
1434,2021-03,region_71,brand_12_market,549171.01
1435,2021-04,region_71,brand_12_market,570207.56
1436,2021-05,region_71,brand_12_market,537064.7
1437,2021-06,region_71,brand_12_market,539946.95
1438,2021-07,region_71,brand_12_market,605782.53
1439,2021-08,region_71,brand_12_market,537471.37
1440,2020-01,region_72,brand_12_market,221439.11
1441,2020-02,region_72,brand_12_market,211872.23
1442,2020-03,region_72,brand_12_market,223174.375
1443,2020-04,region_72,brand_12_market,234476.52
1444,2020-05,region_72,brand_12_market,193617.46
1445,2020-06,region_72,brand_12_market,191091.03
1446,2020-07,region_72,brand_12_market,236148.49
1447,2020-08,region_72,brand_12_market,165912.8
1448,2020-09,region_72,brand_12_market,209213.6
1449,2020-10,region_72,brand_12_market,248196.42
1450,2020-11,region_72,brand_12_market,203300.78
1451,2020-12,region_72,brand_12_market,227374.2
1452,2021-01,region_72,brand_12_market,201317.14
1453,2021-02,region_72,brand_12_market,193817.5
1454,2021-03,region_72,brand_12_market,223538.68
1455,2021-04,region_72,brand_12_market,233998.29
1456,2021-05,region_72,brand_12_market,207722.77
1457,2021-06,region_72,brand_12_market,207159.92
1458,2021-07,region_72,brand_12_market,260874.06
1459,2021-08,region_72,brand_12_market,193242.76
1460,2020-01,region_73,brand_12_market,296533.34
1461,2020-02,region_73,brand_12_market,273337.56
1462,2020-03,region_73,brand_12_market,277326.49
1463,2020-04,region_73,brand_12_market,281315.42
1464,2020-05,region_73,brand_12_market,261149.36
1465,2020-06,region_73,brand_12_market,281318.95
1466,2020-07,region_73,brand_12_market,317849.36
1467,2020-08,region_73,brand_12_market,244872.69
1468,2020-09,region_73,brand_12_market,294990.16
1469,2020-10,region_73,brand_12_market,311311.45
1470,2020-11,region_73,brand_12_market,305622.15
1471,2020-12,region_73,brand_12_market,287472.82
1472,2021-01,region_73,brand_12_market,298295.14
1473,2021-02,region_73,brand_12_market,263790.42
1474,2021-03,region_73,brand_12_market,324042.06
1475,2021-04,region_73,brand_12_market,302447.42
1476,2021-05,region_73,brand_12_market,270514.16
1477,2021-06,region_73,brand_12_market,304441.25
1478,2021-07,region_73,brand_12_market,360898.75
1479,2021-08,region_73,brand_12_market,248158.37
1480,2020-01,region_74,brand_12_market,257428.52
1481,2020-02,region_74,brand_12_market,221472.95
1482,2020-03,region_74,brand_12_market,230600.645
1483,2020-04,region_74,brand_12_market,239728.34
1484,2020-05,region_74,brand_12_market,229362.55
1485,2020-06,region_74,brand_12_market,235125.87
1486,2020-07,region_74,brand_12_market,253684.7
1487,2020-08,region_74,brand_12_market,223379.73
1488,2020-09,region_74,brand_12_market,254437.43
1489,2020-10,region_74,brand_12_market,262072.04
1490,2020-11,region_74,brand_12_market,248795.51
1491,2020-12,region_74,brand_12_market,272219.35
1492,2021-01,region_74,brand_12_market,247676.35
1493,2021-02,region_74,brand_12_market,256282.55
1494,2021-03,region_74,brand_12_market,275998.43
1495,2021-04,region_74,brand_12_market,290519.5
1496,2021-05,region_74,brand_12_market,257283.48
1497,2021-06,region_74,brand_12_market,281644.82
1498,2021-07,region_74,brand_12_market,294527.71
1499,2021-08,region_74,brand_12_market,247094.37
1500,2020-01,region_75,brand_12_market,336095.8
1501,2020-02,region_75,brand_12_market,312844.37
1502,2020-03,region_75,brand_12_market,320928.16500000004
1503,2020-04,region_75,brand_12_market,329011.96
1504,2020-05,region_75,brand_12_market,317313.12
1505,2020-06,region_75,brand_12_market,284856.25
1506,2020-07,region_75,brand_12_market,352011.99
1507,2020-08,region_75,brand_12_market,253128.38
1508,2020-09,region_75,brand_12_market,275147.93
1509,2020-10,region_75,brand_12_market,361810.67
1510,2020-11,region_75,brand_12_market,338268.51
1511,2020-12,region_75,brand_12_market,357433.24
1512,2021-01,region_75,brand_12_market,300384.74
1513,2021-02,region_75,brand_12_market,317478.81
1514,2021-03,region_75,brand_12_market,371676.77
1515,2021-04,region_75,brand_12_market,391385.21
1516,2021-05,region_75,brand_12_market,330424.88
1517,2021-06,region_75,brand_12_market,359823.41
1518,2021-07,region_75,brand_12_market,401604.88
1519,2021-08,region_75,brand_12_market,297535.78
1520,2020-01,region_76,brand_12_market,245736.48
1521,2020-02,region_76,brand_12_market,227230.62
1522,2020-03,region_76,brand_12_market,228360.64
1523,2020-04,region_76,brand_12_market,229490.66
1524,2020-05,region_76,brand_12_market,220941.3
1525,2020-06,region_76,brand_12_market,223508.59
1526,2020-07,region_76,brand_12_market,256439.68
1527,2020-08,region_76,brand_12_market,210396.14
1528,2020-09,region_76,brand_12_market,229018.26
1529,2020-10,region_76,brand_12_market,268892.88
1530,2020-11,region_76,brand_12_market,246152.18
1531,2020-12,region_76,brand_12_market,269922.78
1532,2021-01,region_76,brand_12_market,242338.74
1533,2021-02,region_76,brand_12_market,231850.15
1534,2021-03,region_76,brand_12_market,281258.69
1535,2021-04,region_76,brand_12_market,275657.9
1536,2021-05,region_76,brand_12_market,261002.61
1537,2021-06,region_76,brand_12_market,264812.15
1538,2021-07,region_76,brand_12_market,309973.81
1539,2021-08,region_76,brand_12_market,260402.34
1540,2020-01,region_77,brand_12_market,238241.85
1541,2020-02,region_77,brand_12_market,216387.8
1542,2020-03,region_77,brand_12_market,222014.795
1543,2020-04,region_77,brand_12_market,227641.79
1544,2020-05,region_77,brand_12_market,216814.74
1545,2020-06,region_77,brand_12_market,225995.85
1546,2020-07,region_77,brand_12_market,225440.55
1547,2020-08,region_77,brand_12_market,220785.65
1548,2020-09,region_77,brand_12_market,231898.16
1549,2020-10,region_77,brand_12_market,244261.58
1550,2020-11,region_77,brand_12_market,241543.26
1551,2020-12,region_77,brand_12_market,253492.16
1552,2021-01,region_77,brand_12_market,230753.7
1553,2021-02,region_77,brand_12_market,218931.43
1554,2021-03,region_77,brand_12_market,269549.07
1555,2021-04,region_77,brand_12_market,265572.64
1556,2021-05,region_77,brand_12_market,244466.73
1557,2021-06,region_77,brand_12_market,255947.29
1558,2021-07,region_77,brand_12_market,266823.49
1559,2021-08,region_77,brand_12_market,238630.52
1560,2020-01,region_78,brand_12_market,526544.93
1561,2020-02,region_78,brand_12_market,476204.16
1562,2020-03,region_78,brand_12_market,512192.955
1563,2020-04,region_78,brand_12_market,548181.75
1564,2020-05,region_78,brand_12_market,461655.85
1565,2020-06,region_78,brand_12_market,474824.35
1566,2020-07,region_78,brand_12_market,497160.29
1567,2020-08,region_78,brand_12_market,469772.55
1568,2020-09,region_78,brand_12_market,469846.83
1569,2020-10,region_78,brand_12_market,548304.72
1570,2020-11,region_78,brand_12_market,531623.43
1571,2020-12,region_78,brand_12_market,552551.88
1572,2021-01,region_78,brand_12_market,496346.13
1573,2021-02,region_78,brand_12_market,505472.08
1574,2021-03,region_78,brand_12_market,610421.0
1575,2021-04,region_78,brand_12_market,643769.66
1576,2021-05,region_78,brand_12_market,551008.48
1577,2021-06,region_78,brand_12_market,563120.31
1578,2021-07,region_78,brand_12_market,580299.99
1579,2021-08,region_78,brand_12_market,520321.99
1580,2020-01,region_79,brand_12_market,242783.93
1581,2020-02,region_79,brand_12_market,214176.11
1582,2020-03,region_79,brand_12_market,227182.92
1583,2020-04,region_79,brand_12_market,240189.73
1584,2020-05,region_79,brand_12_market,219589.5
1585,2020-06,region_79,brand_12_market,217217.0
1586,2020-07,region_79,brand_12_market,242591.9
1587,2020-08,region_79,brand_12_market,205120.39
1588,2020-09,region_79,brand_12_market,219449.22
1589,2020-10,region_79,brand_12_market,254451.79
1590,2020-11,region_79,brand_12_market,260865.55
1591,2020-12,region_79,brand_12_market,252924.89
1592,2021-01,region_79,brand_12_market,217384.87
1593,2021-02,region_79,brand_12_market,232318.71
1594,2021-03,region_79,brand_12_market,264273.36
1595,2021-04,region_79,brand_12_market,266876.75
1596,2021-05,region_79,brand_12_market,239846.02
1597,2021-06,region_79,brand_12_market,253225.68
1598,2021-07,region_79,brand_12_market,270630.69
1599,2021-08,region_79,brand_12_market,218803.28
1600,2020-01,region_80,brand_12_market,325072.48
1601,2020-02,region_80,brand_12_market,299949.99
1602,2020-03,region_80,brand_12_market,313040.105
1603,2020-04,region_80,brand_12_market,326130.22
1604,2020-05,region_80,brand_12_market,304130.7
1605,2020-06,region_80,brand_12_market,294105.19
1606,2020-07,region_80,brand_12_market,306667.25
1607,2020-08,region_80,brand_12_market,304472.89
1608,2020-09,region_80,brand_12_market,301921.4
1609,2020-10,region_80,brand_12_market,369902.22
1610,2020-11,region_80,brand_12_market,332525.1
1611,2020-12,region_80,brand_12_market,359333.04
1612,2021-01,region_80,brand_12_market,346118.73
1613,2021-02,region_80,brand_12_market,336018.83
